s,s,s,0,0,0,s,s,25.43,s,s,s,-1
s,s,s,0,0,0,s,s,25.83,s,s,s,-1
s,s,s,8.00189,16.2477,-0.316133,s,s,26.22,s,s,s,-1
s,s,s,8.11961,16.2003,-0.316307,s,s,26.62,s,s,s,-1
s,s,s,8.22433,16.1272,-0.315993,s,s,27.02,s,s,s,-1
s,s,s,8.33488,16.0659,-0.315923,s,s,27.42,s,s,s,-1
s,s,s,8.43937,15.9931,-0.315644,s,s,27.82,s,s,s,-1
s,s,s,8.60849,16.0413,-0.317773,s,s,28.22,s,s,s,-1
s,s,s,8.73081,16.0001,-0.318157,s,s,28.62,s,s,s,-1
s,s,s,8.80959,15.8929,-0.31718,s,s,29,s,s,s,-1
s,s,s,9.0203,16.0019,-0.320636,s,s,29.41,s,s,s,-1
s,s,s,9.13478,15.9438,-0.32074,s,s,29.81,s,s,s,-1
s,s,s,9.27428,15.9348,-0.321822,s,s,30.2,s,s,s,-1
s,s,s,9.40639,15.899,-0.322451,s,s,30.61,s,s,s,-1
s,s,s,9.54529,15.886,-0.323498,s,s,31,s,s,s,-1
s,s,s,9.69487,15.889,-0.324894,s,s,31.39,s,s,s,-1
s,s,s,9.83005,15.8481,-0.325522,s,s,31.81,s,s,s,-1
s,s,s,10.0798,16.0127,-0.330269,s,s,32.19,s,s,s,-1
s,s,s,10.1575,15.8829,-0.329083,s,s,32.6,s,s,s,-1
s,s,s,10.4233,16.0566,-0.334144,s,s,32.99,s,s,s,-1
s,s,s,10.5269,15.9649,-0.333795,s,s,33.4,s,s,s,-1
s,s,s,10.6487,15.9128,-0.334214,s,s,33.79,s,s,s,-1
s,s,s,10.9039,16.0566,-0.338786,s,s,34.18,s,s,s,-1
s,s,s,11.0151,15.9733,-0.338681,s,s,34.59,s,s,s,-1
s,s,s,11.2685,16.0991,-0.34301,s,s,34.99,s,s,s,-1
s,s,s,11.2991,15.9112,-0.340636,s,s,35.38,s,s,s,-1
s,s,s,11.8753,16.4776,-0.354528,s,s,35.78,s,s,s,-1
s,s,s,12.0632,16.4944,-0.356692,s,s,36.18,s,s,s,-1
s,s,s,12.2262,16.4686,-0.358019,s,s,36.59,s,s,s,-1
s,s,s,12.2659,16.2892,-0.355924,s,s,36.98,s,s,s,-1
s,s,s,12.5537,16.4373,-0.36102,s,s,37.37,s,s,s,-1
s,s,s,13.0189,16.7959,-0.370933,s,s,37.78,s,s,s,-1
s,s,s,12.9574,16.4837,-0.365977,s,s,38.17,s,s,s,-1
s,s,s,13.0871,16.4116,-0.366396,s,s,38.57,s,s,s,-1
s,s,s,13.9887,17.2931,-0.388246,s,s,38.97,s,s,s,-1
s,s,s,13.9898,17.0497,-0.384965,s,s,39.37,s,s,s,-1
s,s,s,14.2723,17.1483,-0.389433,s,s,39.77,s,s,s,-1
s,s,s,13.9502,16.5312,-0.377565,s,s,40.16,s,s,s,-1
s,s,s,14.5932,17.0502,-0.391737,s,s,40.56,s,s,s,-1
s,s,s,14.8137,17.0713,-0.394529,s,s,40.95,s,s,s,-1
s,s,s,14.4069,16.3645,-0.380567,s,s,41.36,s,s,s,-1
s,s,s,15.4847,17.3492,-0.405908,s,s,41.75,s,s,s,-1
s,s,s,0,0,0,s,s,42.16,s,s,s,-1
s,s,s,0,0,0,s,s,42.56,s,s,s,-1
s,s,s,16.6217,17.8495,-0.425734,s,s,42.96,s,s,s,-1
s,s,s,16.8145,17.8058,-0.427479,s,s,43.36,s,s,s,-1
s,s,s,16.9799,17.7313,-0.428526,s,s,43.76,s,s,s,-1
s,s,s,17.2398,17.7529,-0.431947,s,s,44.16,s,s,s,-1
s,s,s,17.3768,17.6581,-0.432436,s,s,44.54,s,s,s,-1
s,s,s,17.5705,17.6012,-0.434111,s,s,44.95,s,s,s,-1
s,s,s,17.9263,17.7086,-0.439836,s,s,45.35,s,s,s,-1
s,s,s,18.1094,17.6476,-0.441371,s,s,45.74,s,s,s,-1
s,s,s,18.3935,17.6819,-0.445351,s,s,46.13,s,s,s,-1
s,s,s,18.5805,17.6076,-0.446817,s,s,46.54,s,s,s,-1
s,s,s,0,0,0,s,s,46.94,s,s,s,-1
s,s,s,19.0391,17.5503,-0.451982,s,s,47.33,s,s,s,-1
s,s,s,18.9245,17.1958,-0.446328,s,s,47.74,s,s,s,-1
s,s,s,19.8006,17.7411,-0.464059,s,s,48.14,s,s,s,-1
s,s,s,20.0318,17.704,-0.466642,s,s,48.53,s,s,s,-1
s,s,s,20.2001,17.6031,-0.46769,s,s,48.93,s,s,s,-1
s,s,s,20.0829,17.2557,-0.462175,s,s,49.33,s,s,s,-1
s,s,s,19.974,16.9212,-0.456939,s,s,49.73,s,s,s,-1
s,s,s,20.0089,16.7182,-0.455124,s,s,50.12,s,s,s,-1
s,s,s,20.2147,16.6518,-0.457148,s,s,50.52,s,s,s,-1
s,s,s,20.5353,16.6767,-0.461756,s,s,50.92,s,s,s,-1
s,s,s,20.9416,16.7654,-0.468248,s,s,51.32,s,s,s,-1
s,s,s,21.1304,16.6758,-0.469854,s,s,51.72,s,s,s,-1
s,s,s,21.5498,16.776,-0.476695,s,s,52.1,s,s,s,-1
s,s,s,22.1548,16.9938,-0.487376,s,s,52.51,s,s,s,-1
s,s,s,22.1774,16.7727,-0.485351,s,s,52.9,s,s,s,-1
s,s,s,22.4575,16.7393,-0.488912,s,s,53.3,s,s,s,-1
s,s,s,22.9507,16.8528,-0.49701,s,s,53.71,s,s,s,-1
s,s,s,22.8446,16.5367,-0.492263,s,s,54.1,s,s,s,-1
s,s,s,23.3791,16.67,-0.501198,s,s,54.51,s,s,s,-1
s,s,s,23.0475,16.2041,-0.491774,s,s,54.89,s,s,s,-1
s,s,s,23.9947,16.6147,-0.509436,s,s,55.3,s,s,s,-1
s,s,s,23.952,16.3451,-0.506155,s,s,55.69,s,s,s,-1
s,s,s,24.0257,16.1507,-0.505317,s,s,56.09,s,s,s,-1
s,s,s,24.0806,15.9386,-0.50406,s,s,56.5,s,s,s,-1
s,s,s,24.9758,16.2877,-0.520466,s,s,56.89,s,s,s,-1
s,s,s,25.1624,16.154,-0.521932,s,s,57.3,s,s,s,-1
s,s,s,25.2751,15.9845,-0.522001,s,s,57.69,s,s,s,-1
s,s,s,25.3787,15.7968,-0.521792,s,s,58.1,s,s,s,-1
s,s,s,25.7147,15.7704,-0.526539,s,s,58.48,s,s,s,-1
s,s,s,26.2727,15.8612,-0.535684,s,s,58.88,s,s,s,-1
s,s,s,26.8985,15.9839,-0.546156,s,s,59.28,s,s,s,-1
s,s,s,0,0,0,s,s,59.68,s,s,s,-1
s,s,s,0,0,0,s,s,60.08,s,s,s,-1
s,s,s,0,0,0,s,s,60.48,s,s,s,-1
s,s,s,33.8784,18.872,-0.676909,s,s,60.88,s,s,s,-1
s,s,s,0,0,0,s,s,61.27,s,s,s,-1
s,s,s,0,0,0,s,s,61.68,s,s,s,-1
s,s,s,0,0,0,s,s,62.07,s,s,s,-1
s,s,s,35.4104,18.4571,-0.697014,s,s,62.47,s,s,s,-1
s,s,s,17.6811,9.05956,-0.346779,s,s,62.87,s,s,s,-1
s,s,s,0,0,0,s,s,63.27,s,s,s,-1
s,s,s,0,0,0,s,s,63.67,s,s,s,-1
s,s,s,0,0,0,s,s,64.05,s,s,s,-1
s,s,s,0.47449,0.226829,-0.00917997,s,s,64.45,s,s,s,-1
s,s,s,0,0,0,s,s,64.86,s,s,s,-1
s,s,s,0.539355,0.248646,-0.0103667,s,s,65.25,s,s,s,-1
s,s,s,0.475492,0.215193,-0.00911016,s,s,65.65,s,s,s,-1
s,s,s,0.45688,0.202939,-0.0087262,s,s,66.05,s,s,s,-1
s,s,s,0.465619,0.20294,-0.00886582,s,s,66.45,s,s,s,-1
s,s,s,0.468828,0.200553,-0.00890073,s,s,66.84,s,s,s,-1
s,s,s,0.484968,0.203464,-0.00917997,s,s,67.24,s,s,s,-1
s,s,s,0.490076,0.201594,-0.00924978,s,s,67.64,s,s,s,-1
s,s,s,0,0,0,s,s,68.04,s,s,s,-1
s,s,s,0.476105,0.188119,-0.00893563,s,s,68.44,s,s,s,-1
s,s,s,0.483001,0.186956,-0.00904035,s,s,68.84,s,s,s,-1
s,s,s,0.491741,0.1865,-0.00917997,s,s,69.23,s,s,s,-1
s,s,s,0.481783,0.178887,-0.00897054,s,s,69.63,s,s,s,-1
s,s,s,0,0,0,s,s,70.03,s,s,s,-1
s,s,s,0,0,0,s,s,70.44,s,s,s,-1
s,s,s,0,0,0,s,s,70.83,s,s,s,-1
s,s,s,0,0,0,s,s,71.23,s,s,s,-1
s,s,s,0,0,0,s,s,71.63,s,s,s,-1
s,s,s,0,0,0,s,s,72.02,s,s,s,-1
s,s,s,0,0,0,s,s,72.42,s,s,s,-1
s,s,s,0,0,0,s,s,72.82,s,s,s,-1
s,s,s,0,0,0,s,s,73.22,s,s,s,-1
s,s,s,0,0,0,s,s,73.62,s,s,s,-1
s,s,s,0,0,0,s,s,74.02,s,s,s,-1
s,s,s,0,0,0,s,s,74.42,s,s,s,-1
s,s,s,0,0,0,s,s,74.82,s,s,s,-1
s,s,s,0,0,0,s,s,75.22,s,s,s,-1
s,s,s,0,0,0,s,s,75.62,s,s,s,-1
s,s,s,0,0,0,s,s,76.01,s,s,s,-1
s,s,s,0,0,0,s,s,76.4,s,s,s,-1
s,s,s,0,0,0,s,s,76.8,s,s,s,-1
s,s,s,0,0,0,s,s,77.19,s,s,s,-1
s,s,s,0,0,0,s,s,77.6,s,s,s,-1
s,s,s,12.9502,2.75501,-0.231105,s,s,77.99,s,s,s,-1
s,s,s,0,0,0,s,s,78.41,s,s,s,-1
s,s,s,24.6193,4.87923,-0.43809,s,s,78.79,s,s,s,-1
s,s,s,0,0,0,s,s,79.2,s,s,s,-1
s,s,s,0,0,0,s,s,79.59,s,s,s,-1
s,s,s,0,0,0,s,s,80,s,s,s,-1
s,s,s,0,0,0,s,s,80.4,s,s,s,-1
s,s,s,0,0,0,s,s,80.78,s,s,s,-1
s,s,s,0,0,0,s,s,81.18,s,s,s,-1
s,s,s,0,0,0,s,s,81.58,s,s,s,-1
s,s,s,0,0,0,s,s,81.98,s,s,s,-1
s,s,s,0,0,0,s,s,82.38,s,s,s,-1
s,s,s,0,0,0,s,s,82.79,s,s,s,-1
s,s,s,0,0,0,s,s,83.18,s,s,s,-1
s,s,s,0,0,0,s,s,83.57,s,s,s,-1
s,s,s,0,0,0,s,s,83.97,s,s,s,-1
s,s,s,0,0,0,s,s,84.37,s,s,s,-1
s,s,s,0,0,0,s,s,84.77,s,s,s,-1
s,s,s,0,0,0,s,s,85.17,s,s,s,-1
s,s,s,0,0,0,s,s,85.56,s,s,s,-1
s,s,s,0,0,0,s,s,85.96,s,s,s,-1
s,s,s,0,0,0,s,s,86.36,s,s,s,-1
s,s,s,0,0,0,s,s,86.75,s,s,s,-1
s,s,s,0,0,0,s,s,87.14,s,s,s,-1
s,s,s,0,0,0,s,s,87.56,s,s,s,-1
s,s,s,0,0,0,s,s,87.94,s,s,s,-1
s,s,s,0,0,0,s,s,88.36,s,s,s,-1
s,s,s,0,0,0,s,s,88.75,s,s,s,-1
s,s,s,0,0,0,s,s,89.15,s,s,s,-1
s,s,s,0,0,0,s,s,89.55,s,s,s,-1
s,s,s,0,0,0,s,s,89.94,s,s,s,-1
s,s,s,0,0,0,s,s,90.34,s,s,s,-1
s,s,s,0,0,0,s,s,90.73,s,s,s,-1
s,s,s,0,0,0,s,s,91.14,s,s,s,-1
s,s,s,0,0,0,s,s,91.53,s,s,s,-1
s,s,s,0,0,0,s,s,91.93,s,s,s,-1
s,s,s,0,0,0,s,s,92.33,s,s,s,-1
s,s,s,0,0,0,s,s,92.73,s,s,s,-1
s,s,s,0,0,0,s,s,93.13,s,s,s,-1
s,s,s,0,0,0,s,s,93.53,s,s,s,-1
s,s,s,0,0,0,s,s,93.92,s,s,s,-1
s,s,s,0,0,0,s,s,94.32,s,s,s,-1
s,s,s,0,0,0,s,s,94.72,s,s,s,-1
s,s,s,0,0,0,s,s,95.12,s,s,s,-1
s,s,s,0,0,0,s,s,95.52,s,s,s,-1
s,s,s,0,0,0,s,s,95.92,s,s,s,-1
s,s,s,0,0,0,s,s,96.3,s,s,s,-1
s,s,s,0,0,0,s,s,96.7,s,s,s,-1
s,s,s,0,0,0,s,s,97.11,s,s,s,-1
s,s,s,0,0,0,s,s,97.51,s,s,s,-1
s,s,s,0,0,0,s,s,97.89,s,s,s,-1
s,s,s,0,0,0,s,s,98.31,s,s,s,-1
s,s,s,0,0,0,s,s,98.69,s,s,s,-1
s,s,s,0,0,0,s,s,99.09,s,s,s,-1
s,s,s,0,0,0,s,s,99.5,s,s,s,-1
s,s,s,0,0,0,s,s,99.88,s,s,s,-1
s,s,s,0,0,0,s,s,100.3,s,s,s,-1
s,s,s,0,0,0,s,s,100.68,s,s,s,-1
s,s,s,35.4119,-6.9347,-0.629857,s,s,101.08,s,s,s,-1
s,s,s,34.2836,-6.96884,-0.61066,s,s,101.49,s,s,s,-1
s,s,s,33.6483,-7.07854,-0.600188,s,s,101.88,s,s,s,-1
s,s,s,33.3101,-7.24451,-0.595022,s,s,102.27,s,s,s,-1
s,s,s,0,0,0,s,s,102.68,s,s,s,-1
s,s,s,30.9449,-7.18972,-0.554533,s,s,103.08,s,s,s,-1
s,s,s,30.2574,-7.2474,-0.543084,s,s,103.47,s,s,s,-1
s,s,s,29.8488,-7.37026,-0.536661,s,s,103.87,s,s,s,-1
s,s,s,29.3548,-7.46608,-0.528703,s,s,104.27,s,s,s,-1
s,s,s,28.9383,-7.57562,-0.522141,s,s,104.67,s,s,s,-1
s,s,s,0,0,0,s,s,105.07,s,s,s,-1
s,s,s,0,0,0,s,s,105.45,s,s,s,-1
s,s,s,0,0,0,s,s,105.85,s,s,s,-1
s,s,s,0,0,0,s,s,106.25,s,s,s,-1
s,s,s,0,0,0,s,s,106.65,s,s,s,-1
s,s,s,0,0,0,s,s,107.04,s,s,s,-1
s,s,s,0,0,0,s,s,107.45,s,s,s,-1
s,s,s,0,0,0,s,s,107.84,s,s,s,-1
s,s,s,0,0,0,s,s,108.24,s,s,s,-1
s,s,s,0,0,0,s,s,108.64,s,s,s,-1
s,s,s,0,0,0,s,s,109.04,s,s,s,-1
s,s,s,0,0,0,s,s,109.45,s,s,s,-1
s,s,s,0,0,0,s,s,109.83,s,s,s,-1
s,s,s,0,0,0,s,s,110.23,s,s,s,-1
s,s,s,0,0,0,s,s,110.63,s,s,s,-1
s,s,s,0,0,0,s,s,111.03,s,s,s,-1
s,s,s,0,0,0,s,s,111.43,s,s,s,-1
s,s,s,0.475213,-0.19036,-0.00893563,s,s,111.83,s,s,s,-1
s,s,s,0.518335,-0.21174,-0.00977335,s,s,112.22,s,s,s,-1
s,s,s,0.491002,-0.204585,-0.00928468,s,s,112.62,s,s,s,-1
s,s,s,0.471157,-0.200188,-0.00893563,s,s,113.02,s,s,s,-1
s,s,s,0,0,0,s,s,113.42,s,s,s,-1
s,s,s,0,0,0,s,s,113.82,s,s,s,-1
s,s,s,0,0,0,s,s,114.2,s,s,s,-1
s,s,s,0,0,0,s,s,114.6,s,s,s,-1
s,s,s,0,0,0,s,s,115.01,s,s,s,-1
s,s,s,0,0,0,s,s,115.41,s,s,s,-1
s,s,s,15.042,-7.2716,-0.29163,s,s,115.8,s,s,s,-1
s,s,s,14.7062,-7.23951,-0.286115,s,s,116.21,s,s,s,-1
s,s,s,14.5873,-7.30797,-0.284788,s,s,116.61,s,s,s,-1
s,s,s,14.5938,-7.43268,-0.28587,s,s,116.99,s,s,s,-1
s,s,s,14.4839,-7.51092,-0.284788,s,s,117.41,s,s,s,-1
s,s,s,14.279,-7.53162,-0.281787,s,s,117.81,s,s,s,-1
s,s,s,13.9079,-7.45423,-0.275434,s,s,118.19,s,s,s,-1
s,s,s,13.5663,-7.39658,-0.269709,s,s,118.6,s,s,s,-1
s,s,s,13.2056,-7.31393,-0.263496,s,s,118.98,s,s,s,-1
s,s,s,13.2051,-7.43768,-0.264544,s,s,119.39,s,s,s,-1
s,s,s,13.064,-7.47575,-0.262729,s,s,119.78,s,s,s,-1
s,s,s,12.377,-7.19783,-0.249918,s,s,120.18,s,s,s,-1
s,s,s,0,0,0,s,s,120.58,s,s,s,-1
s,s,s,12.2136,-7.33288,-0.248662,s,s,120.98,s,s,s,-1
s,s,s,11.7588,-7.16914,-0.240389,s,s,121.37,s,s,s,-1
s,s,s,11.7412,-7.27416,-0.241088,s,s,121.78,s,s,s,-1
s,s,s,0,0,0,s,s,122.17,s,s,s,-1
s,s,s,12.1099,-7.73569,-0.250826,s,s,122.57,s,s,s,-1
s,s,s,12.0271,-7.80155,-0.250233,s,s,122.97,s,s,s,-1
s,s,s,10.4577,-6.8877,-0.218574,s,s,123.37,s,s,s,-1
s,s,s,10.3291,-6.90427,-0.216864,s,s,123.76,s,s,s,-1
s,s,s,10.2405,-6.94635,-0.215991,s,s,124.15,s,s,s,-1
s,s,s,10.1374,-6.98025,-0.214839,s,s,124.55,s,s,s,-1
s,s,s,10.0511,-7.0274,-0.214071,s,s,124.96,s,s,s,-1
s,s,s,9.97367,-7.07483,-0.213443,s,s,125.35,s,s,s,-1
s,s,s,9.96174,-7.17406,-0.214281,s,s,125.76,s,s,s,-1
s,s,s,9.93724,-7.26231,-0.214839,s,s,126.16,s,s,s,-1
s,s,s,9.965,-7.38988,-0.216549,s,s,126.56,s,s,s,-1
s,s,s,9.99278,-7.51643,-0.21826,s,s,126.95,s,s,s,-1
s,s,s,9.99119,-7.62779,-0.219412,s,s,127.36,s,s,s,-1
s,s,s,10.0355,-7.7703,-0.221541,s,s,127.75,s,s,s,-1
s,s,s,10.0203,-7.87105,-0.222413,s,s,128.15,s,s,s,-1
s,s,s,9.94166,-7.92212,-0.22189,s,s,128.55,s,s,s,-1
s,s,s,9.96201,-8.04694,-0.22353,s,s,128.93,s,s,s,-1
s,s,s,9.9489,-8.15178,-0.224508,s,s,129.33,s,s,s,-1
s,s,s,9.96566,-8.28541,-0.226218,s,s,129.74,s,s,s,-1
s,s,s,9.98248,-8.41794,-0.227928,s,s,130.14,s,s,s,-1
s,s,s,9.97206,-8.52598,-0.22901,s,s,130.53,s,s,s,-1
s,s,s,5.69805,-4.93929,-0.131626,s,s,130.92,s,s,s,-1
s,s,s,4.92077,-4.32757,-0.114383,s,s,131.33,s,s,s,-1
s,s,s,4.84642,-4.32104,-0.113336,s,s,131.72,s,s,s,-1
s,s,s,4.79834,-4.33867,-0.112917,s,s,132.12,s,s,s,-1
s,s,s,4.72519,-4.33287,-0.111905,s,s,132.52,s,s,s,-1
s,s,s,4.69336,-4.36439,-0.11187,s,s,132.92,s,s,s,-1
s,s,s,4.6483,-4.38034,-0.111486,s,s,133.3,s,s,s,-1
s,s,s,4.61684,-4.41349,-0.111486,s,s,133.71,s,s,s,-1
s,s,s,4.58592,-4.44561,-0.111486,s,s,134.11,s,s,s,-1
s,s,s,4.55477,-4.47752,-0.111486,s,s,134.51,s,s,s,-1
s,s,s,4.53693,-4.52112,-0.1118,s,s,134.9,s,s,s,-1
s,s,s,4.51168,-4.55759,-0.11194,s,s,135.29,s,s,s,-1
s,s,s,4.49652,-4.60614,-0.112359,s,s,135.69,s,s,s,-1
s,s,s,4.49337,-4.66768,-0.113092,s,s,136.09,s,s,s,-1
s,s,s,4.49427,-4.73597,-0.113964,s,s,136.5,s,s,s,-1
s,s,s,4.53573,-4.84529,-0.115849,s,s,136.89,s,s,s,-1
s,s,s,0,0,0,s,s,137.29,s,s,s,-1
s,s,s,7.55409,-8.30183,-0.195921,s,s,137.7,s,s,s,-1
s,s,s,7.43997,-8.28907,-0.19442,s,s,138.09,s,s,s,-1
s,s,s,7.33818,-8.29139,-0.193268,s,s,138.49,s,s,s,-1
s,s,s,7.24475,-8.29897,-0.192291,s,s,138.88,s,s,s,-1
s,s,s,7.14229,-8.29781,-0.191104,s,s,139.28,s,s,s,-1
s,s,s,7.05054,-8.30783,-0.190196,s,s,139.68,s,s,s,-1
s,s,s,6.95131,-8.30778,-0.189079,s,s,140.08,s,s,s,-1
s,s,s,6.03166,-7.31178,-0.165449,s,s,140.48,s,s,s,-1
s,s,s,6.26317,-7.69859,-0.173233,s,s,140.87,s,s,s,-1
s,s,s,6.12044,-7.63136,-0.170754,s,s,141.27,s,s,s,-1
s,s,s,6.08934,-7.70214,-0.171383,s,s,141.67,s,s,s,-1
s,s,s,5.85104,-7.50787,-0.166147,s,s,142.07,s,s,s,-1
s,s,s,5.73392,-7.46449,-0.164297,s,s,142.47,s,s,s,-1
s,s,s,5.57906,-7.36882,-0.16133,s,s,142.87,s,s,s,-1
s,s,s,5.42119,-7.25986,-0.158154,s,s,143.25,s,s,s,-1
s,s,s,5.33245,-7.24599,-0.157037,s,s,143.65,s,s,s,-1
s,s,s,5.23947,-7.22476,-0.15578,s,s,144.05,s,s,s,-1
s,s,s,5.14365,-7.19519,-0.154384,s,s,144.44,s,s,s,-1
s,s,s,5.04829,-7.16968,-0.153058,s,s,144.85,s,s,s,-1
s,s,s,4.99241,-7.19653,-0.152883,s,s,145.25,s,s,s,-1
s,s,s,4.90155,-7.16927,-0.151592,s,s,145.64,s,s,s,-1
s,s,s,4.65478,-6.9114,-0.145448,s,s,146.04,s,s,s,-1
s,s,s,4.55999,-6.87374,-0.143982,s,s,146.44,s,s,s,-1
s,s,s,4.41134,-6.74895,-0.140736,s,s,146.83,s,s,s,-1
s,s,s,4.19527,-6.51728,-0.135291,s,s,147.23,s,s,s,-1
s,s,s,4.11755,-6.49574,-0.134244,s,s,147.63,s,s,s,-1
s,s,s,3.99905,-6.40727,-0.131835,s,s,148.03,s,s,s,-1
s,s,s,3.93328,-6.40096,-0.131137,s,s,148.43,s,s,s,-1
s,s,s,3.86469,-6.38891,-0.130335,s,s,148.83,s,s,s,-1
s,s,s,3.79758,-6.37556,-0.129532,s,s,149.22,s,s,s,-1
s,s,s,3.73882,-6.37776,-0.129043,s,s,149.62,s,s,s,-1
s,s,s,3.57629,-6.19931,-0.124924,s,s,150.02,s,s,s,-1
s,s,s,3.48447,-6.14126,-0.123249,s,s,150.43,s,s,s,-1
s,s,s,3.39092,-6.07231,-0.121399,s,s,150.82,s,s,s,-1
s,s,s,3.31667,-6.03799,-0.120247,s,s,151.22,s,s,s,-1
s,s,s,3.27655,-6.05986,-0.120247,s,s,151.6,s,s,s,-1
s,s,s,3.22759,-6.07022,-0.120003,s,s,152,s,s,s,-1
s,s,s,3.16648,-6.05949,-0.11934,s,s,152.41,s,s,s,-1
s,s,s,3.1215,-6.07379,-0.1192,s,s,152.8,s,s,s,-1
s,s,s,3.07255,-6.08526,-0.118991,s,s,153.21,s,s,s,-1
s,s,s,0,0,0,s,s,153.6,s,s,s,-1
s,s,s,0,0,0,s,s,153.99,s,s,s,-1
s,s,s,0,0,0,s,s,154.39,s,s,s,-1
s,s,s,0,0,0,s,s,154.81,s,s,s,-1
s,s,s,0,0,0,s,s,155.19,s,s,s,-1
