"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
2.511147022247315,1.957691788673401,0.390956848859787,2.511147093877933,1.957691755996694,0.3909568536437131,80.0,7.0,5206.0,3.208,10775130168664.0,330168664.0,7.0
2.515119791030884,1.959377765655518,0.5049704313278198,2.515119818684534,1.959377742832121,0.5049704531498653,65.0,9.0,5208.0,3.228,10775130168669.0,330168669.0,9.0
2.503123044967651,1.949329853057861,0.6166946887969971,2.503123020932728,1.949329839278038,0.6166946730569929,58.0,11.0,5209.0,3.232,10775130168673.0,330168673.0,11.0
2.486830711364746,1.935247898101807,0.7274917364120483,2.486830754085586,1.935247946073567,0.7274917097480594,55.0,13.0,5211.0,3.234,10775130168678.0,330168678.0,13.0
2.520506858825684,1.960748434066773,0.8556557893753052,2.520506863002079,1.960748420531785,0.8556557631089335,60.0,15.0,5212.0,3.306,10775130168682.0,330168682.0,15.0
0.4329976141452789,0.3357463479042053,0.00956391915678978,0.4329976034171933,0.3357463430828969,0.009563918727631366,9.0,1.0,5221.0,0.548,10775130168706.0,330168706.0,1.0
0.4310083091259003,0.333963006734848,0.02857543155550957,0.4310083059776212,0.333962999235103,0.02857543210864733,40.0,3.0,5223.0,0.546,10775130168710.0,330168710.0,3.0
2.507636547088623,1.942319869995117,0.2775038778781891,2.50763658309278,1.942319840035475,0.2775038849085436,100.0,5.0,5224.0,3.184,10775130168715.0,330168715.0,5.0
2.521105051040649,1.95134437084198,0.3914443254470825,2.52110502235803,1.951344357604652,0.3914443310173337,82.0,7.0,5226.0,3.212,10775130168719.0,330168719.0,7.0
2.518818855285645,1.948169350624085,0.5043447017669678,2.518818914902515,1.948169315559781,0.5043447152897044,66.0,9.0,5228.0,3.224,10775130168724.0,330168724.0,9.0
2.509912252426148,1.940580487251282,0.6166946887969971,2.509912202012905,1.940580433378081,0.6166946730569929,58.0,11.0,5229.0,3.232,10775130168729.0,330168729.0,11.0
2.502823352813721,1.933704137802124,0.7301911115646362,2.502823461556349,1.93370412551948,0.7301911224001858,53.0,13.0,5231.0,3.246,10775130168733.0,330168733.0,13.0
2.51238489151001,1.939691305160523,0.8504793643951416,2.512384986970163,1.93969134082924,0.8504793822068831,53.0,15.0,5233.0,3.286,10775130168738.0,330168738.0,15.0
0.4342252612113953,0.3341570794582367,0.00956391915678978,0.4342252669199087,0.3341570723879795,0.009563918727631366,9.0,1.0,5242.0,0.548,10775130168761.0,330168761.0,1.0
0.4338127076625824,0.3335985541343689,0.02868010476231575,0.4338127046061186,0.3335985445946392,0.02868010402113322,40.0,3.0,5244.0,0.548,10775130168765.0,330168765.0,3.0
2.52105712890625,1.937972903251648,0.2782011330127716,2.521057136813753,1.937972921305644,0.2782011308505249,100.0,5.0,5245.0,3.192,10775130168770.0,330168770.0,5.0
2.531388521194458,1.944509506225586,0.3919318020343781,2.531388616489199,1.944509483103719,0.3919318083909543,76.0,7.0,5247.0,3.216,10775130168775.0,330168775.0,7.0
2.535344123840332,1.946141123771668,0.5062219500541687,2.535344164671275,1.946141137070554,0.5062219288701871,63.0,9.0,5249.0,3.236,10775130168779.0,330168779.0,9.0
2.513892889022827,1.928977847099304,0.6159314513206482,2.513892817445869,1.928977803712681,0.6159314370754867,58.0,11.0,5250.0,3.228,10775130168784.0,330168784.0,11.0
2.517626285552979,1.930446743965149,0.7324406504631042,2.517626297994429,1.930446721062255,0.7324406329436245,57.0,13.0,5252.0,3.256,10775130168788.0,330168788.0,13.0
2.522207021713257,1.933260083198547,0.8515146374702454,2.522206980030653,1.933260131600563,0.8515146583872932,57.0,15.0,5253.0,3.29,10775130168793.0,330168793.0,15.0
0.4290330111980438,0.3277832567691803,0.0094242999330163,0.4290330028420754,0.3277832592608962,0.009424299476133097,9.0,1.0,5262.0,0.54,10775130168816.0,330168816.0,1.0
0.4492620229721069,0.3429900407791138,0.02962215058505535,0.4492620227240873,0.3429900335201609,0.02962215123350621,39.0,3.0,5264.0,0.5660000000000001,10775130168821.0,330168821.0,3.0
2.532557964324951,1.932787179946899,0.2787240743637085,2.532558081692102,1.9327872252979,0.2787240653070108,100.0,5.0,5265.0,3.198,10775130168825.0,330168825.0,5.0
2.528690099716187,1.928438782691956,0.3904693722724915,2.528690049931913,1.928438823911867,0.3904693762700925,80.0,7.0,5267.0,3.204,10775130168830.0,330168830.0,7.0
2.54526424407959,1.939673900604248,0.5068476796150208,2.545264320431507,1.939673936997748,0.5068476667303481,68.0,9.0,5269.0,3.24,10775130168835.0,330168835.0,9.0
2.522172689437866,1.921380639076233,0.6163130402565002,2.522172607836049,1.921380637571957,0.6163130550662397,53.0,11.0,5270.0,3.23,10775130168839.0,330168839.0,11.0
2.519697666168213,1.918105721473694,0.7310909032821655,2.519697726683094,1.918105686130335,0.7310909266175613,53.0,13.0,5272.0,3.25,10775130168844.0,330168844.0,13.0
2.532014608383179,1.926783919334412,0.8525499105453491,2.532014650125664,1.926783957951077,0.8525499345677033,61.0,15.0,5273.0,3.294,10775130168848.0,330168848.0,15.0
0.4333610534667969,0.3287005722522736,0.009494109079241753,0.4333610443916141,0.3287005736170401,0.00949410910188223,9.0,1.0,5282.0,0.544,10775130168871.0,330168871.0,1.0
0.4297073483467102,0.3258111476898193,0.02826141566038132,0.4297073359940494,0.3258111381423161,0.02826141637118967,33.0,3.0,5283.0,0.54,10775130168876.0,330168876.0,3.0
2.542465448379517,1.926341652870178,0.2790727019309998,2.542465435679055,1.926341595624879,0.2790726882780015,100.0,5.0,5285.0,3.202,10775130168881.0,330168881.0,5.0
2.533823490142822,1.918402075767517,0.3902256488800049,2.533823501464814,1.918402047329316,0.3902256375832822,86.0,7.0,5287.0,3.202,10775130168885.0,330168885.0,7.0
2.554832696914673,1.93360710144043,0.5074734091758728,2.554832741601346,1.933607097130922,0.5074734045905089,70.0,9.0,5288.0,3.244,10775130168890.0,330168890.0,9.0
2.527298212051392,1.911380648612976,0.6159314513206482,2.527298251807903,1.91138065576453,0.6159314370754867,60.0,11.0,5290.0,3.228,10775130168894.0,330168894.0,11.0
2.521713733673096,1.905773758888245,0.7297412157058716,2.521713732031687,1.90577375495894,0.7297412202914981,57.0,13.0,5292.0,3.244,10775130168899.0,330168899.0,13.0
2.541807889938355,1.920262813568115,0.8535851836204529,2.541807802923099,1.920262841642088,0.8535852107481134,57.0,15.0,5293.0,3.298,10775130168904.0,330168904.0,15.0
0.4281159937381744,0.3223743140697479,0.009354489855468273,0.4281159923989844,0.3223743019719034,0.009354489850383963,9.0,1.0,5302.0,0.536,10775130168927.0,330168927.0,1.0
0.4308986067771912,0.3242339789867401,0.02826141566038132,0.4308986072503889,0.3242339936132073,0.02826141637118967,33.0,3.0,5304.0,0.54,10775130168931.0,330168931.0,3.0
2.553950786590576,1.921047925949097,0.2795956134796143,2.553950849178617,1.92104798163074,0.2795956227344874,99.0,5.0,5305.0,3.208,10775130168936.0,330168936.0,5.0
2.550025463104248,1.916702032089233,0.3916880786418915,2.550025478793155,1.916701988718429,0.391688069704144,77.0,7.0,5307.0,3.214,10775130168940.0,330168940.0,7.0
2.552425861358643,1.917112231254578,0.5055962204933167,2.55242577719567,1.917112188564675,0.5055961910100262,70.0,9.0,5309.0,3.232,10775130168945.0,330168945.0,9.0
2.54337477684021,1.909619808197022,0.6182211637496948,2.543374724620647,1.909619759536177,0.6182211450200052,58.0,11.0,5310.0,3.24,10775130168950.0,330168950.0,11.0
2.526792049407959,1.895790219306946,0.7292913198471069,2.526791974824443,1.895790201785517,0.7292913181828103,55.0,13.0,5312.0,3.242,10775130168954.0,330168954.0,13.0
2.55810284614563,1.917886853218079,0.8566910624504089,2.558102934431021,1.917886816278986,0.8566910392893436,53.0,15.0,5314.0,3.31,10775130168959.0,330168959.0,15.0
0.4227769672870636,0.316162496805191,0.009214870631694794,0.4227769586861254,0.3161625046775092,0.009214870598885695,9.0,1.0,5321.0,0.528,10775130168982.0,330168982.0,1.0
0.4447125792503357,0.3324454724788666,0.02909879200160503,0.4447125744668952,0.3324454638498011,0.02909879167107677,39.0,3.0,5322.0,0.556,10775130168987.0,330168987.0,3.0
2.547537565231323,1.903029203414917,0.2782011330127716,2.547537619237917,1.903029219260992,0.2782011308505249,96.0,5.0,5324.0,3.192,10775130168991.0,330168991.0,5.0
2.557958126068115,1.909422755241394,0.3919318020343781,2.557958240780367,1.90942271275776,0.3919318083909543,76.0,7.0,5326.0,3.216,10775130168996.0,330168996.0,7.0
2.555602312088013,1.906275272369385,0.5049704313278198,2.555602322746048,1.906275323614254,0.5049704531498653,70.0,9.0,5328.0,3.228,10775130169000.0,330169000.0,9.0
2.555988788604736,1.905869364738464,0.6197476387023926,2.555988806539788,1.905869384844403,0.6197476169830176,58.0,11.0,5329.0,3.248,10775130169005.0,330169005.0,11.0
2.544003248214722,1.895551085472107,0.7324406504631042,2.54400333781301,1.895551037669365,0.7324406329436245,57.0,13.0,5331.0,3.256,10775130169010.0,330169010.0,13.0
2.557918310165405,1.905224919319153,0.8546205163002014,2.557918261876556,1.905224918186951,0.8546204869285235,57.0,15.0,5332.0,3.302,10775130169014.0,330169014.0,15.0
0.4078220129013062,0.3027649223804474,0.008865822106599808,0.4078220113786606,0.3027649322940018,0.008865822470140025,9.0,1.0,5341.0,0.508,10775130169037.0,330169037.0,1.0
0.4378510713577271,0.3249398171901703,0.02857543155550957,0.4378510660604316,0.3249398230896725,0.02857543210864733,40.0,3.0,5342.0,0.546,10775130169042.0,330169042.0,3.0
2.550964117050171,1.891751527786255,0.2778525054454804,2.550964202496599,1.891751469259625,0.2778525078795343,96.0,5.0,5344.0,3.188,10775130169046.0,330169046.0,5.0
2.566202640533447,1.901664018630981,0.392175555229187,2.566202691257456,1.901664031225612,0.3921755470777646,77.0,7.0,5346.0,3.218,10775130169051.0,330169051.0,7.0
2.567003488540649,1.900869607925415,0.5059090852737427,2.567003425344419,1.90086965290641,0.5059090599401066,74.0,9.0,5348.0,3.234,10775130169056.0,330169056.0,9.0
2.551580190658569,1.888759255409241,0.6170762777328491,2.551580158693946,1.888759260675149,0.6170762910477459,56.0,11.0,5349.0,3.234,10775130169060.0,330169060.0,11.0
2.553737878799439,1.88897705078125,0.7333404421806335,2.55373796760551,1.888977023691551,0.733340437161,58.0,13.0,5351.0,3.26,10775130169065.0,330169065.0,13.0
2.555233240127564,1.889393091201782,0.8515146374702454,2.555233154871075,1.889393106476041,0.8515146583872932,55.0,15.0,5352.0,3.29,10775130169069.0,330169069.0,15.0
0.4089289605617523,0.3012681603431702,0.008865822106599808,0.4089289610674623,0.3012681562864119,0.008865822470140025,9.0,1.0,5362.0,0.508,10775130169092.0,330169092.0,1.0
0.4471375644207001,0.3291766345500946,0.02909879200160503,0.4471375570184893,0.3291766477543942,0.02909879167107677,33.0,3.0,5364.0,0.556,10775130169097.0,330169097.0,3.0
2.567508935928345,1.889474511146545,0.2788983881473541,2.567508842068521,1.889474541062268,0.2788983767925061,99.0,5.0,5365.0,3.2,10775130169102.0,330169102.0,5.0
2.565159320831299,1.886365413665772,0.390956848859787,2.565159269287894,1.886365463470799,0.3909568536437131,80.0,7.0,5367.0,3.208,10775130169106.0,330169106.0,7.0
2.578397989273071,1.895407557487488,0.5068476796150208,2.578397870496463,1.895407572040724,0.5068476667303481,66.0,9.0,5368.0,3.24,10775130169111.0,330169111.0,9.0
2.560067892074585,1.88055682182312,0.617457926273346,2.560067911197678,1.880556837913113,0.6174579090384991,58.0,11.0,5370.0,3.236,10775130169116.0,330169116.0,11.0
2.563786268234253,1.881910681724548,0.7342402338981628,2.563786156336916,1.881910681333153,0.7342402413783754,57.0,13.0,5372.0,3.264,10775130169120.0,330169120.0,13.0
2.571815490722656,1.886423349380493,0.8546205163002014,2.571815440944117,1.886423377994313,0.8546204869285235,53.0,15.0,5374.0,3.302,10775130169125.0,330169125.0,15.0
0.4228907823562622,0.3092826306819916,0.009145060554146767,0.4228907876546438,0.3092826370435829,0.009145060973136561,9.0,1.0,5382.0,0.524,10775130169148.0,330169148.0,1.0
0.4369404017925263,0.3194408416748047,0.0283660888671875,0.4369404041045047,0.3194408369267694,0.02836608828367556,33.0,3.0,5383.0,0.542,10775130169152.0,330169152.0,3.0
2.577306270599365,1.882851362228394,0.279246985912323,2.577306307777951,1.882851377302806,0.2792469997634968,99.0,5.0,5385.0,3.204,10775130169157.0,330169157.0,5.0
2.571728229522705,1.877399921417236,0.390956848859787,2.571728285734497,1.87739989425325,0.3909568536437131,76.0,7.0,5387.0,3.208,10775130169162.0,330169162.0,7.0
2.588519334793091,1.888272881507874,0.5074734091758728,2.588519330360105,1.888272866930358,0.5074734045905089,65.0,9.0,5389.0,3.244,10775130169166.0,330169166.0,9.0
2.569789171218872,1.87392258644104,0.6182211637496948,2.569789262111493,1.873922560883086,0.6182211450200052,60.0,11.0,5390.0,3.24,10775130169171.0,330169171.0,11.0
2.562464714050293,1.867211699485779,0.7319907546043396,2.562464816011287,1.867211727864833,0.7319907308349367,55.0,13.0,5392.0,3.254,10775130169175.0,330169175.0,13.0
2.581508159637451,1.879708886146545,0.8556557893753052,2.5815080407053,1.87970887395691,0.8556557631089335,57.0,15.0,5394.0,3.306,10775130169180.0,330169180.0,15.0
0.436381071805954,0.3168167471885681,0.02826141566038132,0.4363810794265395,0.3168167386095981,0.02826141637118967,40.0,3.0,5402.0,0.54,10775130169208.0,330169208.0,3.0
2.588373899459839,1.877804279327393,0.2797699272632599,2.588373979247232,1.877804283588254,0.2797699342199827,91.0,5.0,5404.0,3.21,10775130169212.0,330169212.0,5.0
2.584368705749512,1.87352192401886,0.3919318020343781,2.584368605525873,1.873521915629399,0.3919318083909543,76.0,7.0,5406.0,3.216,10775130169217.0,330169217.0,7.0
2.594438791275024,1.880131483078003,0.5074734091758728,2.594438730948398,1.880131488749707,0.5074734045905089,68.0,9.0,5407.0,3.244,10775130169222.0,330169222.0,9.0
2.585530042648315,1.872299432754517,0.6205108761787415,2.58552998473628,1.87229938294677,0.6205108529645238,60.0,11.0,5409.0,3.252,10775130169226.0,330169226.0,11.0
2.573378801345825,1.862131237983704,0.7333404421806335,2.573378904125077,1.862131257196584,0.733340437161,58.0,13.0,5411.0,3.26,10775130169231.0,330169231.0,13.0
2.597120046615601,1.8779296875,0.8587616086006165,2.597120025101658,1.877929738814113,0.8587615916501639,55.0,15.0,5413.0,3.318,10775130169235.0,330169235.0,15.0
0.4472061991691589,0.3222980201244354,0.02888944745063782,0.4472061913660121,0.3222980332038235,0.02888944784610499,39.0,3.0,5422.0,0.552,10775130169263.0,330169263.0,3.0
2.58036208152771,1.858278751373291,0.2782011330127716,2.5803620563158,1.85827871674816,0.2782011308505249,99.0,5.0,5424.0,3.192,10775130169268.0,330169268.0,5.0
2.59733772277832,1.86912739276886,0.3929067552089691,2.597337679242421,1.869127404825006,0.3929067631381955,76.0,7.0,5426.0,3.224,10775130169272.0,330169272.0,7.0
2.594571590423584,1.866449594497681,0.5062219500541687,2.594571540050421,1.866449539176278,0.5062219288701871,65.0,9.0,5427.0,3.236,10775130169277.0,330169277.0,9.0
2.588861465454102,1.860970973968506,0.6197476387023926,2.588861524185022,1.860970956204925,0.6197476169830176,58.0,11.0,5429.0,3.248,10775130169281.0,330169281.0,11.0
2.583028793334961,1.855410933494568,0.7342402338981628,2.583028753742324,1.855410931648567,0.7342402413783754,58.0,13.0,5431.0,3.264,10775130169286.0,330169286.0,13.0
2.594242811203003,1.862093687057495,0.8556557893753052,2.594242910963222,1.862093696347082,0.8556557631089335,55.0,15.0,5433.0,3.306,10775130169291.0,330169291.0,15.0
0.4450797438621521,0.3184108734130859,0.02868010476231575,0.4450797396945351,0.3184108618542744,0.02868010402113322,33.0,3.0,5442.0,0.548,10775130169318.0,330169318.0,3.0
2.59007453918457,1.851577639579773,0.2785497605800629,2.590074584386718,1.851577619750235,0.2785497538215155,96.0,5.0,5444.0,3.196,10775130169323.0,330169323.0,5.0
2.603846311569214,1.860049605369568,0.3929067552089691,2.603846327593331,1.860049617015361,0.3929067631381955,76.0,7.0,5446.0,3.224,10775130169327.0,330169327.0,7.0
2.610716342926025,1.864269137382507,0.5080991387367249,2.610716361556936,1.864269117091149,0.5080991424506699,68.0,9.0,5447.0,3.248,10775130169332.0,330169332.0,9.0
2.592145442962647,1.849642157554627,0.6189844012260437,2.592145519170867,1.849642112279717,0.6189843810015114,60.0,11.0,5449.0,3.244,10775130169337.0,330169337.0,11.0
2.595836400985718,1.850908637046814,0.7360398769378662,2.595836398101016,1.850908623833446,0.7360398498131263,57.0,13.0,5451.0,3.272,10775130169341.0,330169341.0,13.0
2.600403547286987,1.853480696678162,0.8556557893753052,2.600403572154497,1.853480638416437,0.8556557631089335,55.0,15.0,5452.0,3.306,10775130169346.0,330169346.0,15.0
0.4478169083595276,0.3180117011070252,0.02878477610647678,0.4478169145859535,0.3180117099812022,0.02878477593361911,33.0,3.0,5462.0,0.55,10775130169374.0,330169374.0,3.0
2.607896089553833,1.850596427917481,0.2797699272632599,2.607896018129956,1.850596428865156,0.2797699342199827,100.0,5.0,5464.0,3.21,10775130169378.0,330169378.0,5.0
2.60708475112915,1.848652720451355,0.3924192786216736,2.607084634445735,1.848652702104148,0.3924192857645749,76.0,7.0,5466.0,3.22,10775130169383.0,330169383.0,7.0
2.620431184768677,1.857429265975952,0.5087248682975769,2.62043113233578,1.857429319473061,0.5087248803108309,66.0,9.0,5467.0,3.252,10775130169387.0,330169387.0,9.0
2.598586082458496,1.840582609176636,0.6189844012260437,2.598586182790194,1.840582567202044,0.6189843810015114,58.0,11.0,5469.0,3.244,10775130169392.0,330169392.0,11.0
2.603872060775757,1.842962026596069,0.7364897727966309,2.603872096773947,1.842962004208496,0.736489751921814,55.0,13.0,5471.0,3.274,10775130169397.0,330169397.0,13.0
2.613488435745239,1.84839928150177,0.8577263355255127,2.613488416077733,1.84839927147199,0.8577263154697538,60.0,15.0,5473.0,3.314,10775130169401.0,330169401.0,15.0
0.4342856109142304,0.306014358997345,0.02784272842109203,0.4342856040492938,0.3060143731475615,0.02784272872124612,27.0,3.0,5483.0,0.532,10775130169429.0,330169429.0,3.0
2.619226455688477,1.844923973083496,0.2802928686141968,2.619226533645642,1.844923920712112,0.2802928686764687,96.0,5.0,5484.0,3.216,10775130169433.0,330169433.0,5.0
2.611898422241211,1.838398456573486,0.392175555229187,2.611898447927957,1.838398443750914,0.3921755470777646,73.0,7.0,5486.0,3.218,10775130169438.0,330169438.0,7.0
2.626898765563965,1.848271012306213,0.5087248682975769,2.626898806055281,1.848270991737433,0.5087248803108309,60.0,9.0,5487.0,3.252,10775130169443.0,330169443.0,9.0
2.603389263153076,1.830371379852295,0.6186027526855469,2.603389144502904,1.830371433310708,0.6186027630107582,56.0,11.0,5489.0,3.242,10775130169447.0,330169447.0,11.0
2.600722074508667,1.827139973640442,0.7337903380393982,2.600722030627551,1.82714002129092,0.7337903392696876,55.0,13.0,5491.0,3.262,10775130169452.0,330169452.0,13.0
2.619603633880615,1.839722514152527,0.8577263355255127,2.619603559101305,1.839722468443123,0.8577263154697538,57.0,15.0,5492.0,3.314,10775130169457.0,330169457.0,15.0
0.4435344338417053,0.3102201819419861,0.0283660888671875,0.4435344399881883,0.310220188865662,0.02836608828367556,27.0,3.0,5503.0,0.542,10775130169484.0,330169484.0,3.0
2.628916263580322,1.838053226470947,0.280641496181488,2.62891629724683,1.838053169860956,0.2806414916474593,96.0,5.0,5504.0,3.22,10775130169489.0,330169489.0,5.0
2.626436233520508,1.834954500198364,0.3933942317962647,2.626436162817805,1.834954510110542,0.3933942405118161,76.0,7.0,5506.0,3.228,10775130169493.0,330169493.0,7.0
2.627176523208618,1.834107398986816,0.5074734091758728,2.627176556408839,1.834107435536184,0.5074734045905089,65.0,9.0,5508.0,3.244,10775130169498.0,330169498.0,9.0
2.616202354431152,1.825766921043396,0.6201292276382446,2.616202355119697,1.825766953638114,0.6201292349737706,53.0,11.0,5509.0,3.25,10775130169503.0,330169503.0,11.0
2.605485677719116,1.816936016082764,0.7333404421806335,2.605485637593703,1.816935991034756,0.733340437161,57.0,13.0,5511.0,3.26,10775130169507.0,330169507.0,13.0
2.635838747024536,1.836735606193543,0.860832154750824,2.635838825299977,1.836735611588857,0.860832144010984,60.0,15.0,5513.0,3.326,10775130169512.0,330169512.0,15.0
0.4429739713668823,0.3075310587882996,0.02826141566038132,0.4429739640545796,0.3075310708114973,0.02826141637118967,27.0,3.0,5523.0,0.54,10775130169539.0,330169539.0,3.0
2.625495195388794,1.822049736976624,0.2795956134796143,2.625495229413623,1.822049694183456,0.2795956227344874,99.0,5.0,5524.0,3.208,10775130169544.0,330169544.0,5.0
2.64261269569397,1.832562685012817,0.3948566615581513,2.642612803053622,1.832562626819212,0.3948566726326779,76.0,7.0,5526.0,3.24,10775130169549.0,330169549.0,7.0
2.636491060256958,1.827636122703552,0.5080991387367249,2.636491141006693,1.827636102957622,0.5080991424506699,65.0,9.0,5527.0,3.248,10775130169553.0,330169553.0,9.0
2.625787258148193,1.818859457969666,0.6208924651145935,2.625787297898485,1.818859424393766,0.6208924709552768,54.0,11.0,5529.0,3.254,10775130169558.0,330169558.0,11.0
2.627835512161255,1.818921089172363,0.7378394603729248,2.627835441108079,1.818921061593601,0.7378394582478772,58.0,13.0,5531.0,3.28,10775130169563.0,330169563.0,13.0
2.632383346557617,1.821389555931091,0.8577263355255127,2.632383302638634,1.821389501380745,0.8577263154697538,60.0,15.0,5532.0,3.314,10775130169567.0,330169567.0,15.0
0.4440447390079498,0.305982917547226,0.02826141566038132,0.4440447490731541,0.3059829295324394,0.02826141637118967,27.0,3.0,5543.0,0.54,10775130169595.0,330169595.0,3.0
2.633480072021484,1.814004182815552,0.2797699272632599,2.633480171956751,1.814004125634005,0.2797699342199827,91.0,5.0,5544.0,3.21,10775130169599.0,330169599.0,5.0
2.645723104476929,1.821076035499573,0.3943691849708557,2.64572317828299,1.821076001084764,0.3943691952590573,76.0,7.0,5546.0,3.236,10775130169604.0,330169604.0,7.0
2.643172025680542,1.817960619926453,0.5080991387367249,2.643172053388045,1.81796060398165,0.5080991424506699,65.0,9.0,5548.0,3.248,10775130169609.0,330169609.0,9.0
2.632120370864868,1.809682607650757,0.6208924651145935,2.63212030492755,1.809682635132235,0.6208924709552768,54.0,11.0,5549.0,3.254,10775130169613.0,330169613.0,11.0
2.640593528747559,1.814151167869568,0.7396390438079834,2.640593452400481,1.814151115584521,0.7396390666826282,57.0,13.0,5551.0,3.288,10775130169618.0,330169618.0,13.0
2.642226696014404,1.813915848731995,0.8587616086006165,2.642226672171543,1.81391585845975,0.8587615916501639,55.0,15.0,5553.0,3.318,10775130169622.0,330169622.0,15.0
0.4468120038509369,0.3054805994033814,0.0283660888671875,0.4468120027881389,0.30548060363947,0.02836608828367556,27.0,3.0,5564.0,0.542,10775130169650.0,330169650.0,3.0
2.648335695266724,1.809960722923279,0.280641496181488,2.648335786166268,1.809960750092936,0.2806414916474593,96.0,5.0,5565.0,3.22,10775130169655.0,330169655.0,5.0
2.644183397293091,1.805769205093384,0.3931505084037781,2.64418350759429,1.805769160518892,0.3931505018250058,70.0,7.0,5567.0,3.226,10775130169659.0,330169659.0,7.0
2.656027793884277,1.813178062438965,0.509350597858429,2.656027683578905,1.813178119168468,0.5093506181709917,70.0,9.0,5568.0,3.256,10775130169664.0,330169664.0,9.0
2.635491847991943,1.797810554504395,0.6201292276382446,2.635491761749586,1.797810586708431,0.6201292349737706,54.0,11.0,5570.0,3.25,10775130169668.0,330169668.0,11.0
2.652055501937866,1.807753443717957,0.7409887909889221,2.652055614672585,1.807753482905978,0.7409887730086914,55.0,13.0,5572.0,3.294,10775130169673.0,330169673.0,13.0
2.648542404174805,1.804681658744812,0.8587616086006165,2.64854232278089,1.804681715191043,0.8587615916501639,57.0,15.0,5573.0,3.318,10775130169678.0,330169678.0,15.0
0.4495282769203186,0.3050405383110046,0.02847076021134853,0.4495282844743819,0.3050405502082827,0.02847076019616145,27.0,3.0,5584.0,0.544,10775130169705.0,330169705.0,3.0
2.656286478042603,1.801823735237122,0.2808158099651337,2.656286436878055,1.801823756633395,0.2808158031329546,94.0,5.0,5585.0,3.222,10775130169710.0,330169710.0,5.0
2.647184371948242,1.794300675392151,0.3926630318164825,2.64718432250326,1.794300674893048,0.3926630244513852,73.0,7.0,5587.0,3.222,10775130169715.0,330169715.0,7.0
2.665926456451416,1.805646657943726,0.509976327419281,2.665926549097821,1.805646629632878,0.5099763560311527,65.0,9.0,5589.0,3.26,10775130169719.0,330169719.0,9.0
2.645002603530884,1.790801405906677,0.6208924651145935,2.645002621636681,1.790801404691804,0.6208924709552768,53.0,11.0,5590.0,3.254,10775130169724.0,330169724.0,11.0
2.647051334381104,1.790841221809387,0.7378394603729248,2.647051304979328,1.790841233236414,0.7378394582478772,57.0,13.0,5592.0,3.28,10775130169728.0,330169728.0,13.0
2.667942523956299,1.803617835044861,0.8629027009010315,2.667942585879327,1.803617835087522,0.8629026963718042,57.0,15.0,5594.0,3.334,10775130169733.0,330169733.0,15.0
0.4306607246398926,0.290156364440918,0.02721469663083553,0.4306607153325067,0.2901563518572085,0.02721469724633079,28.0,3.0,5603.0,0.52,10775130169761.0,330169761.0,3.0
2.662246942520142,1.793005228042603,0.2808158099651337,2.662246894610556,1.793005286341133,0.2808158031329546,91.0,5.0,5604.0,3.222,10775130169765.0,330169765.0,5.0
2.66300106048584,1.792162418365479,0.3941254615783691,2.6630011487021,1.792162382847328,0.394125456572247,77.0,7.0,5606.0,3.234,10775130169770.0,330169770.0,7.0
2.668308019638062,1.79505729675293,0.509350597858429,2.668307970524207,1.795057247612404,0.5093506181709917,60.0,9.0,5607.0,3.256,10775130169774.0,330169774.0,9.0
2.663961172103882,1.790782690048218,0.623945415019989,2.663961262820812,1.790782652763518,0.6239454148813015,54.0,11.0,5609.0,3.27,10775130169779.0,330169779.0,11.0
2.649739980697632,1.779880166053772,0.7369396686553955,2.64974005828321,1.779880212218422,0.7369396540305018,58.0,13.0,5611.0,3.276,10775130169784.0,330169784.0,13.0
2.680011034011841,1.799535036087036,0.864973247051239,2.680010989815957,1.799535043682848,0.8649732487326244,51.0,15.0,5612.0,3.342,10775130169788.0,330169788.0,15.0
0.451594203710556,0.3019736707210541,0.02847076021134853,0.4515941998009284,0.3019736652756525,0.02847076019616145,27.0,3.0,5623.0,0.544,10775130169816.0,330169816.0,3.0
2.668489456176758,1.783701419830322,0.2808158099651337,2.668489431731697,1.783701386848998,0.2808158031329546,90.0,5.0,5624.0,3.222,10775130169821.0,330169821.0,5.0
2.675843715667725,1.787266135215759,0.3951004147529602,2.67584368449668,1.787266136062115,0.3951004113194881,70.0,7.0,5626.0,3.242,10775130169825.0,330169825.0,7.0
2.67158317565918,1.783072113990784,0.5087248682975769,2.671583181549923,1.783072152273241,0.5087248803108309,63.0,9.0,5628.0,3.252,10775130169830.0,330169830.0,9.0
2.666929721832275,1.779293656349182,0.6231821775436401,2.666929736219179,1.779293610951157,0.6231821788997953,56.0,11.0,5629.0,3.266,10775130169834.0,330169834.0,11.0
2.66080117225647,1.773862957954407,0.7382893562316895,2.660801209758827,1.773862943558565,0.7382893603565649,53.0,13.0,5631.0,3.282,10775130169839.0,330169839.0,13.0
2.670510768890381,1.778989911079407,0.8597968816757202,2.670510884762717,1.778989870806629,0.859796867830574,55.0,15.0,5633.0,3.322,10775130169844.0,330169844.0,15.0
0.4542570412158966,0.3015791475772858,0.02857543155550957,0.4542570427545341,0.3015791501210082,0.02857543210864733,27.0,3.0,5642.0,0.546,10775130169871.0,330169871.0,3.0
